Timestamp,File Name,File Size(Byte),Prepocess Time(ms),Inference Time (ms),Transmission Time (ms),Latency (ms),Idle Cost (CNY),Trigger Cost(CNY)
772,186_8.jpg,110684,9.0081,95.08962,88.5472,192.64491,7.527928755200002e-05,0.0004699393765538931
773,186_9.jpg,110055,8.57687,27.46706,88.044,124.08793,7.485148704000001e-05,0.0001633706910714507
774,187_0.jpg,50427,4.39281,98.83841,40.3416,143.57282,3.4296814656e-05,0.0004660360126245767
775,187_1.jpg,8978,2.49071,15.84997,7.1824,25.52309,6.106189184000001e-06,8.362112590484321e-05
776,187_2.jpg,74555,6.76633,16.63102,59.644,83.04135,5.0706943040000004e-05,0.00010640039584897458
777,187_3.jpg,16148,3.58334,14.11916,12.9184,30.6209,1.0982706944e-05,8.07462088290602e-05
778,187_4.jpg,67068,8.04892,28.14698,53.6544,89.8503,4.5614824704000004e-05,0.00016405529372952876
779,187_5.jpg,81879,7.25506,22.58005,65.5032,95.33831,5.5688200512e-05,0.00013540119123272597
780,187_6.jpg,17672,3.05826,27.34609,14.1376,44.54196,1.2019222016000002e-05,0.00013796554219983517
781,187_7.jpg,71500,10.85263,23.75509,57.2,91.80773,4.862915200000001e-05,0.00015690088895261287
782,187_8.jpg,108504,8.86873,28.86453,86.8032,124.53646,7.379660851200001e-05,0.00017098080257885157
783,187_9.jpg,95105,8.24107,19.30334,76.084,103.62841,6.468357344000001e-05,0.00012508206641450524
784,188_0.jpg,46087,8.10667,26.4864,36.8696,71.46267,3.1345059136e-05,0.00015683486979305744
785,188_1.jpg,8681,3.27079,18.38655,6.9448,28.60214,5.904191168e-06,9.85619862616062e-05
786,188_2.jpg,72288,10.17791,49.53762,57.8304,117.54593,4.9165092864000006e-05,0.0002700065149150789
787,188_3.jpg,14878,3.98586,18.3327,11.9024,34.22097,1.0118944384e-05,0.0001015406812943518
788,188_4.jpg,38067,5.7068,19.71344,30.4536,55.87384,2.5890432576000005e-05,0.00011551310611292719
789,188_5.jpg,152333,13.245,33.98711,121.8664,169.09851,0.00010360593862400001,0.00021377119678184388
790,188_6.jpg,65128,7.12066,20.10821,52.1024,79.33127,4.4295376384000005e-05,0.00012366060921587048
791,188_7.jpg,69596,13.38046,33.35815,55.6768,102.41541,4.7334188288e-05,0.00021154807416461408
792,188_8.jpg,110712,11.13137,30.29606,88.5696,129.99703,7.5298331136e-05,0.00018762226882576943
793,188_9.jpg,51562,5.8963,54.39339,41.2496,101.53929,3.5068759936e-05,0.0002725929988306016
794,189_0.jpg,66397,6.20539,16.82806,53.1176,76.15106,4.515845881600001e-05,0.00010476111234351991
795,189_1.jpg,8312,2.58743,16.1271,6.6496,25.36413,5.653223936000001e-06,8.530521441884338e-05
796,189_2.jpg,65989,12.71602,19.79926,52.7912,85.30648,4.488096659200001e-05,0.00014747482891753314
797,189_3.jpg,14835,3.94738,18.35777,11.868,34.17315,1.008969888e-05,0.0001014802588276565
798,189_4.jpg,29761,4.26927,16.11227,23.8088,44.19033,2.0241289408000004e-05,9.281473858766257e-05
799,189_5.jpg,101352,8.01728,27.38602,81.0816,116.48491,6.893233305600001e-05,0.00016048481345586478
800,189_6.jpg,100407,12.21204,18.80979,80.3256,111.34743,6.828961209600001e-05,0.00014074713211469352
801,189_7.jpg,64768,9.68657,26.45551,51.8144,87.95648,4.4050530304e-05,0.00016381285707764326
802,189_8.jpg,154933,15.28846,32.74021,123.9464,171.97506,0.00010537427142400001,0.00021735952438041567
803,189_9.jpg,65098,11.72292,16.73376,52.0784,80.53508,4.4274972544e-05,0.0001291916563089937
804,190_0.jpg,88443,6.86668,19.50892,70.7544,97.13,6.0152560704000004e-05,0.00011981678461693226
805,190_1.jpg,7687,2.47138,17.41119,6.1496,26.03217,5.228143936e-06,9.0567016113922e-05
806,190_2.jpg,100684,8.30371,27.37107,80.5472,116.22198,6.8478007552e-05,0.00016170772650688886
807,190_3.jpg,12848,2.8817,14.52639,10.2784,27.68649,8.738284544e-06,7.941996253579855e-05
808,190_4.jpg,23680,3.63804,34.57392,18.944,57.15596,1.610543104e-05,0.0001731372473552823
809,190_5.jpg,101753,10.02077,32.03544,81.4024,123.45861,6.9205064384e-05,0.00019045479745604096
810,190_6.jpg,116835,10.55194,31.98026,93.468,136.00021,7.946275488e-05,0.00019259908180199563
811,190_7.jpg,67260,12.85713,30.81482,53.808,97.47995,4.5745409280000004e-05,0.00019773341818787155
812,190_8.jpg,124595,13.13111,23.14334,99.676,135.95046,8.474054816000001e-05,0.00016440917337425052
813,190_9.jpg,93174,8.20841,18.97949,74.5392,101.72711,6.337024627200001e-05,0.00012347609246149657
814,191_0.jpg,78574,6.3544,18.88807,62.8592,88.10167,5.344037747200001e-05,0.00011471230075582862
815,191_1.jpg,7602,2.42982,13.84063,6.0816,22.35204,5.170333056000001e-06,7.4295091021806e-05
816,191_2.jpg,98543,8.11301,27.79855,78.8344,114.74596,6.7021853504e-05,0.00016277440833821892
817,191_3.jpg,12148,2.76956,14.13858,9.7184,26.62654,8.262194944e-06,7.716778871938585e-05
818,191_4.jpg,8182,2.29124,25.02318,6.5456,33.86002,5.564807296000001e-06,0.0001240459859907627
819,191_5.jpg,111031,12.79202,36.9966,88.8248,138.61341,7.5515291968e-05,0.0002252877453651279
820,191_6.jpg,125594,9.53965,30.49984,100.4752,140.51469,8.5419996032e-05,0.0001813698986440897
821,191_7.jpg,57236,7.24422,22.23133,45.7888,75.26435,3.8927806208e-05,0.00013378143951408563
822,191_8.jpg,109120,8.7019,27.24741,87.296,123.24531,7.421556736000001e-05,0.00016294444669149815
823,191_9.jpg,74670,9.19245,16.27774,59.736,85.20619,5.0785157760000006e-05,0.00011573809400498866
824,192_0.jpg,42370,7.12114,15.64096,33.896,56.6581,2.8817023360000006e-05,0.00010353869644999503
825,192_1.jpg,6256,3.94221,16.68229,5.0048,25.6293,4.254880768e-06,9.390924445725977e-05
826,192_2.jpg,102227,11.74081,27.36668,81.7816,120.88909,6.9527445056e-05,0.0001771714245405048
827,192_3.jpg,850,2.05651,13.33934,0.68,16.07585,5.781088000000001e-07,7.035523531250655e-05
828,192_4.jpg,9565,3.64364,16.94723,7.652,28.24287,6.5054243200000006e-06,9.375776455290615e-05
829,192_5.jpg,128692,11.14354,29.18939,102.9536,143.28653,8.752703257600002e-05,0.00018269177960082887
830,192_6.jpg,163462,17.74967,36.18794,130.7696,184.7072,0.00011117508313600003,0.00024397810884490607
831,192_7.jpg,35812,4.11064,15.73716,28.6496,48.4974,2.4356743936000004e-05,9.041037793830036e-05
832,192_8.jpg,113308,15.06894,28.26947,90.6464,133.98481,7.7063943424e-05,0.00019623086977638303
833,192_9.jpg,65358,9.25191,15.35163,52.2864,76.88994,4.4451805824e-05,0.0001118340399287641
834,193_0.jpg,77085,5.79478,32.28638,61.668,99.74915,5.2427666880000005e-05,0.00017254796887896954
835,193_1.jpg,5986,2.97239,18.91991,4.7888,26.6811,4.071246208000001e-06,9.962042828425764e-05
836,193_2.jpg,70438,9.05191,17.57755,56.3504,82.97986,4.790685606400001e-05,0.00012096039160713552
837,193_3.jpg,15727,3.99002,19.4234,12.5816,35.99502,1.0696373056000002e-05,0.00010647276058420538
838,193_4.jpg,6217,3.27512,17.41553,4.9736,25.66425,4.2283557760000006e-06,9.4207236886397e-05
839,193_5.jpg,62333,10.11858,15.90718,49.8664,75.89215,4.2394418624e-05,0.00011824081212617456
840,193_6.jpg,101687,12.09438,29.8019,81.3496,123.24588,6.9160175936e-05,0.0001897343491129577
841,193_7.jpg,6600,3.22442,17.50908,5.28,26.01351,4.488844800000001e-06,9.440029342211782e-05
842,193_8.jpg,127951,11.03881,29.76109,102.3608,143.1607,8.702305772800002e-05,0.0001847953809402883
843,193_9.jpg,52257,6.61687,19.29526,41.8056,67.71772,3.5541448896e-05,0.00011772893079370259
844,194_0.jpg,87274,12.87666,20.69207,69.8192,103.38793,5.935749107200001e-05,0.00015222039443217218
845,194_1.jpg,26145,8.49414,18.14835,20.916,47.55849,1.7781946560000003e-05,0.00012101909395083785
846,194_2.jpg,107756,11.34886,26.70822,86.2048,124.26187,7.3287872768e-05,0.00017243950253799557
847,194_3.jpg,16488,5.00924,18.98455,13.1904,37.1842,1.1213950464000001e-05,0.00010908725313656032
848,194_4.jpg,1509,2.41309,17.68775,1.2072,21.30803,1.026313152e-06,9.155023631900548e-05
849,194_5.jpg,24213,4.36433,33.38295,19.3704,57.11768,1.6467939264000002e-05,0.00017104396465606988
850,194_6.jpg,73035,10.1258,32.63819,58.428,101.19199,4.967314848000001e-05,0.00019364322792440652
851,194_7.jpg,108606,13.06692,23.37353,86.8848,123.32524,7.3865981568e-05,0.00016515690874159336
852,194_8.jpg,101723,8.39713,18.33843,81.3784,108.11397,6.918466054400001e-05,0.00012143839490748941
853,195_0.jpg,59811,7.91774,31.09041,47.8488,86.85695,4.0679135808e-05,0.0001767238967850804
854,195_1.jpg,5040,2.58294,15.30869,4.032,21.92363,3.4278451200000002e-06,8.159821511544286e-05
855,195_2.jpg,82628,10.21291,18.31336,66.1024,94.62867,5.619761638400001e-05,0.00012950512355193496
856,195_3.jpg,18466,4.83354,18.73446,14.7728,38.3408,1.2559243648000002e-05,0.00010716913140080868
857,195_4.jpg,123738,12.92182,27.25465,98.9904,139.16687,8.415767846400002e-05,0.00018198696759529412
858,195_5.jpg,131842,13.16934,34.4603,105.4736,153.10324,8.966943577600001e-05,0.00021556199375502764
859,195_6.jpg,99745,9.4839,28.8644,79.796,118.1443,6.783936736000002e-05,0.00017375142775848506
860,195_7.jpg,55965,8.27817,16.69758,44.772,69.74775,3.806336352e-05,0.00011351077177040278
861,196_0.jpg,121257,10.77595,29.30742,97.0056,137.08897,8.247028089600001e-05,0.0001815675470691174
862,196_1.jpg,5483,2.64225,16.25769,4.3864,23.28634,3.7291418240000005e-06,8.614044531062244e-05
863,196_2.jpg,76008,7.06101,22.13384,60.8064,90.00125,5.1695169024e-05,0.00013251696451567114
864,196_3.jpg,18882,3.36845,16.05624,15.1056,34.53029,1.2842176896000001e-05,8.850433901771903e-05
865,196_4.jpg,17010,3.18383,14.81428,13.608,31.60611,1.1568977280000001e-05,8.207789868228136e-05
866,196_5.jpg,167797,15.49689,28.19388,134.2376,177.92836,0.00011412343801600002,0.00019781815312467515
867,196_6.jpg,109041,9.4466,27.97415,87.2328,124.65355,7.416183724800001e-05,0.00016957298259921371
868,196_7.jpg,72585,6.35344,17.62739,58.068,82.04882,4.936709088000001e-05,0.00010902881300672887
869,197_0.jpg,96118,11.47004,18.83141,76.8944,107.19584,6.5372543104e-05,0.0001375019438806921
870,197_1.jpg,19019,3.75023,15.32344,15.2152,34.28887,1.2935354432e-05,8.692306351363658e-05
871,197_2.jpg,70741,7.11215,18.50947,56.5928,82.21442,4.8112934848000006e-05,0.0001164202528297901
872,197_3.jpg,17508,4.01299,16.84343,14.0064,34.86282,1.1907681024000002e-05,9.495400940440595e-05
873,197_4.jpg,17342,3.33187,14.38582,13.8736,31.59129,1.1794779776e-05,8.081463616080581e-05
874,197_5.jpg,177408,15.17715,43.89128,141.9264,200.99483,0.00012066014822400002,0.00026709147701933984
875,197_6.jpg,98139,9.77024,28.21329,78.5112,116.49473,6.674708179200002e-05,0.00017210819216556845
876,197_7.jpg,34100,4.51834,27.9568,27.28,59.75514,2.3192364800000003e-05,0.00014729402930699288
877,198_0.jpg,39166,4.46778,34.70812,31.3328,70.50869,2.6637893248000004e-05,0.0001774795594021678
878,198_1.jpg,5202,2.03383,13.11105,4.1616,19.30648,3.538025856e-06,6.922466140054166e-05
879,198_2.jpg,63407,6.55087,16.11695,50.7256,73.39342,4.312487609600001e-05,0.00010311398549675941
880,198_3.jpg,20595,3.2132,14.78863,16.476,34.47782,1.4007236160000003e-05,8.209461324326693e-05
881,198_4.jpg,19239,3.39086,14.73211,15.3912,33.51418,1.3084982592000002e-05,8.264039987809955e-05
882,198_5.jpg,188432,19.68237,151.46867,150.7456,321.89664,0.00012815787929600002,0.0007720012265183032
883,198_6.jpg,103849,9.14986,28.23634,83.0792,120.4654,7.063061267200001e-05,0.00016941734503172337
884,198_7.jpg,25009,3.1385,26.44493,20.0072,49.59063,1.7009321152000002e-05,0.0001342674308978021
885,199_0.jpg,100229,7.50419,17.52443,80.1832,105.21183,6.816854931200001e-05,0.00011374895006902516
886,199_1.jpg,5237,2.2905,17.74737,4.1896,24.22747,3.5618303360000003e-06,9.126660062372684e-05
887,199_2.jpg,58086,5.71065,20.23922,46.4688,72.41867,3.9505915008e-05,0.00011789896495155989
888,199_3.jpg,21642,3.05926,13.20659,17.3136,33.57944,1.4719330176000001e-05,7.42743656374514e-05
889,199_4.jpg,21123,3.35092,15.02635,16.8984,35.27568,1.4366343744000003e-05,8.378594934865832e-05
890,199_5.jpg,126478,9.46896,27.36046,101.1824,138.01182,8.602122918400002e-05,0.00016690918335057794
891,199_6.jpg,13740,6.68256,13.40484,10.992,31.07939,9.34495872e-06,9.148968798965215e-05
892,199_7.jpg,96961,8.8821,29.51035,77.5688,115.96126,6.5945891008e-05,0.00017395033481009303
893,199_8.jpg,26590,3.70085,16.5941,21.272,41.56695,1.8084603520000002e-05,9.242469440586864e-05
894,200_0.jpg,46224,5.0227,16.59467,36.9792,58.59658,3.1438236672e-05,9.838196070641278e-05
895,200_1.jpg,78936,10.70411,18.69962,63.1488,92.55253,5.368658380800001e-05,0.00013345792843103409
896,200_2.jpg,46507,5.09272,16.24763,37.2056,58.54595,3.1630712896000005e-05,9.713398630246519e-05
897,200_3.jpg,114862,10.64494,31.58016,91.8896,134.1147,7.812086233600002e-05,0.0001912156519077718
898,200_4.jpg,119344,12.87887,24.34897,95.4752,132.70303,8.116919603200001e-05,0.00016870394709520042
899,200_5.jpg,15269,3.38443,13.70288,12.2152,29.30251,1.0384874432000002e-05,7.797491867505013e-05
900,200_6.jpg,104714,8.92307,28.09274,83.7712,120.78701,7.121892339200001e-05,0.00016774881314225493
901,200_7.jpg,26792,3.2148,26.80584,21.4336,51.45424,1.8221989376e-05,0.00013623697801791131
902,201_0.jpg,43759,4.45323,15.72812,35.0072,55.18855,2.9761721152000006e-05,9.191293683834373e-05
903,201_1.jpg,59277,8.24547,19.19925,47.4216,74.86631,4.0315947456000004e-05,0.0001246329506918788
904,201_2.jpg,123285,9.0688,31.12981,98.628,138.82661,8.384958048000001e-05,0.00018208668438382446
905,201_3.jpg,101676,8.36393,40.7494,81.3408,130.45413,6.915269452800002e-05,0.00022224571414515375
906,201_4.jpg,132594,10.24884,31.76708,106.0752,148.09112,9.0180892032e-05,0.00019027332867570221
907,201_5.jpg,14402,2.84013,36.47834,11.5216,50.84008,9.795203456000001e-06,0.00017812187430486082
908,201_6.jpg,111429,9.58675,27.32021,89.1432,126.05016,7.578598291200001e-05,0.000167258456422016
909,201_7.jpg,52717,5.37849,39.91572,42.1736,87.46781,3.5854307776000004e-05,0.00020504136701673267
910,202_0.jpg,41838,5.1331,20.2185,33.4704,58.822,2.8455195264e-05,0.000115203901418671
911,202_1.jpg,47897,5.98703,17.04434,38.3176,61.34897,3.2576090816000005e-05,0.00010475173767320811
912,202_2.jpg,78796,6.95252,17.59881,63.0368,87.58813,5.359136588800001e-05,0.00011159885086826979
913,202_3.jpg,94103,7.95208,19.03653,75.2824,102.27101,6.4002085184e-05,0.00012257827216759324
914,202_4.jpg,138497,11.75522,40.92718,110.7976,163.47999,9.4195687616e-05,0.00023832364082932472
915,202_5.jpg,17108,3.83541,27.80891,13.6864,45.33072,1.1635629824e-05,0.0001435513416469097
916,202_6.jpg,110906,9.19638,28.74695,88.7248,126.66813,7.543027596800001e-05,0.00017192710936404763
917,202_7.jpg,73612,6.79991,22.2072,58.8896,87.89671,5.006558233600001e-05,0.000131671228287369
918,203_0.jpg,34087,3.82565,14.99114,27.2696,46.0864,2.3183523136000005e-05,8.576590321287513e-05
919,203_1.jpg,38178,5.01188,20.64229,30.5424,56.19657,2.5965926784000004e-05,0.00011656689541265367
920,203_2.jpg,142764,10.26044,28.2787,114.2112,152.75035,9.709779379200001e-05,0.00017461114103496073
921,203_3.jpg,88942,7.58966,37.12078,71.1536,115.86405,6.0491944576000005e-05,0.00020241161361709236
922,203_4.jpg,153753,12.90385,26.20892,123.0024,162.11517,0.00010457172038400001,0.00017719522097371518
923,203_5.jpg,18163,3.25744,13.83905,14.5304,31.62689,1.2353164864000002e-05,7.801625826507806e-05
924,203_6.jpg,120580,13.40472,30.38376,96.464,140.25249,8.200983424e-05,0.0001982583703573793
925,203_7.jpg,60658,5.17966,15.70337,48.5264,69.40943,4.1255204224e-05,9.507387890219687e-05
926,203_8.jpg,1318,1.94323,11.86522,1.0544,14.86285,8.964087040000001e-07,6.32042917586863e-05
927,204_0.jpg,44645,4.40009,16.12622,35.716,56.24231,3.0364314560000002e-05,9.346694000214337e-05
928,204_1.jpg,23235,3.80315,27.82881,18.588,50.21996,1.580277408e-05,0.00014349566210471092
929,204_2.jpg,29746,7.47169,32.71854,23.7968,63.98703,2.0231087488000002e-05,0.00018204895705208182
930,204_3.jpg,2031,2.26634,13.16084,1.6248,17.05197,1.3813399680000002e-06,7.04963378407061e-05
931,204_4.jpg,184647,15.06192,45.94465,147.7176,208.72417,0.00012558359481600002,0.00027582240598499774
932,204_5.jpg,43448,6.46969,23.87475,34.7584,65.10284,2.9550201344000005e-05,0.00013769564231596887
933,204_6.jpg,121477,10.34068,29.13002,97.1816,136.6523,8.261990905600002e-05,0.00017880761392228303
934,204_7.jpg,54992,5.0398,18.0115,43.9936,67.0449,3.740159897600001e-05,0.00010484148613922297
935,205_0.jpg,31775,3.9694,14.80405,25.42,44.19346,2.1611067200000003e-05,8.557066505774855e-05
936,205_1.jpg,13410,3.08838,13.52011,10.728,27.33649,9.12051648e-06,7.581794737316667e-05
937,205_2.jpg,123394,9.79549,26.97328,98.7152,135.48397,8.392371443200001e-05,0.00016663596908338365
938,205_3.jpg,142920,15.25432,32.02798,114.336,161.6183,9.720389376000001e-05,0.0002139973090469837
939,205_4.jpg,212812,18.94603,60.7886,170.2496,249.98423,0.00014473939993600002,0.00036018857149370013
940,205_5.jpg,30385,8.92344,32.43267,24.308,65.66411,2.0665689280000003e-05,0.00018730100439116358
941,205_6.jpg,108366,11.82653,28.5268,86.6928,127.04612,7.3702750848e-05,0.0001827836446572095
942,205_7.jpg,52253,4.80016,15.96741,41.8024,62.56998,3.5538728384000004e-05,9.455377664044499e-05
943,206_0.jpg,50088,4.94151,16.31195,40.0704,61.32386,3.4066251264000006e-05,9.674258909709751e-05
944,206_1.jpg,5974,2.50023,38.08546,4.7792,45.36489,4.063084672e-06,0.0001838304213091731
945,206_2.jpg,37717,5.70464,40.89045,30.1736,76.7687,2.5652387776e-05,0.00021090159320794044
946,206_3.jpg,8664,2.87265,16.042,6.9312,25.84584,5.892628992000001e-06,8.620668892525135e-05
947,206_4.jpg,154578,11.54621,32.32327,123.6624,167.53188,0.00010513282598400001,0.00019862322942130266
948,206_5.jpg,129065,11.91768,34.18877,103.252,149.35845,8.778072032000001e-05,0.0002087003371298313
949,206_6.jpg,32993,10.66659,17.21601,26.3944,54.27701,2.2439463104000003e-05,0.00012660557725168762
950,206_7.jpg,100333,9.18015,29.43678,80.2664,118.88333,6.8239282624e-05,0.00017496155106574296
951,206_8.jpg,53256,5.12583,16.56109,42.6048,64.29172,3.6220896768e-05,9.869525593705474e-05
952,207_0.jpg,43838,5.27232,23.81811,35.0704,64.16083,2.9815451264000006e-05,0.00013204657800383864
953,207_1.jpg,1514,1.9443,39.52471,1.2112,42.6802,1.0297137920000001e-06,0.00018780956504717468
954,207_2.jpg,52783,6.46438,19.20147,42.2264,67.89226,3.5899196224e-05,0.00011661954795792697
955,207_3.jpg,9033,6.01191,14.94559,7.2264,28.1839,6.143596224000001e-06,9.540935532860457e-05
956,207_4.jpg,155156,12.30767,34.05366,124.1248,170.48613,0.000105525939968,0.00020984852342307566
957,207_5.jpg,116199,10.93296,22.6705,92.9592,126.56266,7.903019347200001e-05,0.00015237687527947126
958,207_6.jpg,13101,3.08232,18.68647,10.4808,32.24959,8.910356928000002e-06,9.906404611133038e-05
959,207_7.jpg,100222,8.49424,28.43304,80.1776,117.10488,6.816378841600001e-05,0.0001673499921377748
960,207_8.jpg,50676,4.69134,16.34437,40.5408,61.57651,3.4466166528000006e-05,9.57616700809449e-05
961,208_0.jpg,42885,4.7809,20.74497,34.308,59.83386,2.9167289280000003e-05,0.00011598890262134372
962,208_1.jpg,35081,4.27422,19.94719,28.0648,52.28621,2.3859570368000002e-05,0.00011011261635497211
963,208_2.jpg,8406,2.79049,14.50688,6.7248,24.02217,5.717155968000001e-06,7.892121077626943e-05
964,208_3.jpg,149904,11.35364,33.82905,119.9232,165.10588,0.00010195390771200001,0.0002045389442630112
965,208_4.jpg,54745,9.3714,17.42661,43.796,70.59402,3.723360736000001e-05,0.00012171970214359461
966,208_5.jpg,78874,10.67765,38.37073,63.0992,112.14757,5.3644415872e-05,0.00022195311912633477
967,208_6.jpg,107815,9.37437,29.3931,86.252,125.01947,7.332800032000001e-05,0.00017563971165344118
968,208_7.jpg,37949,4.43371,16.32166,30.3592,51.11458,2.5810177472000002e-05,9.449883129708468e-05
969,209_0.jpg,47510,4.93787,18.34704,38.008,61.29291,3.2312881280000003e-05,0.00010589386997260152
970,209_1.jpg,1536,1.86554,13.50833,1.2288,16.60267,1.044676608e-06,7.025622125715016e-05
971,209_2.jpg,59902,5.87752,17.09659,47.9216,70.89571,4.0741027456000006e-05,0.00010449375278763472
972,209_3.jpg,8104,3.42628,21.67792,6.4832,31.5874,5.5117573120000005e-06,0.00011408938758186996
973,209_4.jpg,157700,13.05061,33.69158,126.16,172.90218,0.0001072561856,0.0002115641866825521
974,209_5.jpg,62723,12.07382,18.72294,50.1784,80.97516,4.2659668544000005e-05,0.00013973324337527155
975,209_6.jpg,78115,14.83486,26.52011,62.492,103.84697,5.3128198720000006e-05,0.00018729587758556008
976,209_7.jpg,126656,11.52025,33.27441,101.3248,146.11945,8.614229196800002e-05,0.00020279096157066522
977,209_8.jpg,56036,5.88855,18.9084,44.8288,69.62575,3.8111652608000004e-05,0.00011270531369037925
978,210_0.jpg,8903,3.29404,37.54624,7.1224,47.96269,6.0551795840000005e-06,0.00018497731960788368
979,210_1.jpg,1332,2.42333,17.53087,1.0656,21.0198,9.059304960000002e-07,9.088967552632093e-05
980,210_2.jpg,57469,7.62253,51.43829,45.9752,105.03602,3.9086276032e-05,0.0002670571857381612
981,210_3.jpg,8937,3.50726,21.85161,7.1496,32.50846,6.078303936000001e-06,0.0001152366005372256
982,210_4.jpg,87165,7.10434,37.94231,69.732,114.77865,5.928335712000001e-05,0.00020392615254446862
983,210_5.jpg,75111,7.22313,23.94551,60.0888,91.25744,5.1085094208000006e-05,0.0001414084942329675
984,210_6.jpg,74770,9.37547,22.68113,59.816,91.8726,5.0853170560000005e-05,0.00014540859410353004
985,210_7.jpg,81100,7.52549,28.4126,64.88,100.81809,5.51583808e-05,0.00016289390863887963
986,210_8.jpg,64148,9.1694,16.50686,51.3184,76.99466,4.362885094400001e-05,0.00011666639823466539
987,211_0.jpg,64432,8.89648,32.68617,51.5456,93.12825,4.3822007296e-05,0.00018832150931097567
988,211_1.jpg,50848,5.72169,17.48566,40.6784,63.88575,3.458314854400001e-05,0.00010554446474537252
989,211_2.jpg,9232,2.93274,16.35485,7.3856,26.67319,6.278941696000001e-06,8.788673095479607e-05
990,211_3.jpg,77251,6.52046,17.08594,61.8008,85.4072,5.254056812800001e-05,0.00010734211913570761
991,211_4.jpg,77120,7.61374,17.90111,61.696,87.21086,5.2451471360000005e-05,0.00011593932951577007
992,211_5.jpg,75171,10.56727,35.09993,60.1368,105.80399,5.1125901888e-05,0.00020672157686315475
993,211_6.jpg,88275,9.21164,25.09233,70.62,104.92398,6.0038299200000005e-05,0.00015553255208879707
994,211_7.jpg,67376,5.71132,17.24042,53.9008,76.85254,4.5824304128000006e-05,0.00010439298504590987
995,212_0.jpg,3215,2.37804,12.70323,2.572,17.65327,2.1866115200000002e-06,6.89381035938859e-05
996,212_1.jpg,63746,7.55958,22.93546,50.9968,81.49185,4.3355439488e-05,0.00013837408399693666
997,212_2.jpg,8504,2.7764,15.04845,6.8032,24.62805,5.783808512e-06,8.129738867878914e-05
998,212_3.jpg,72025,6.27498,16.82304,57.62,80.71802,4.8986219200000004e-05,0.0001050519557736814
999,212_4.jpg,83429,7.01951,17.41622,66.7432,91.17893,5.674239891200001e-05,0.00011107808153443038
1000,212_5.jpg,94319,12.8265,29.2581,75.4552,117.53979,6.414899283200001e-05,0.00019058266552574932
1001,212_6.jpg,81177,7.31396,18.51685,64.9416,90.77241,5.521075065600001e-05,0.0001173626473840326
1002,212_7.jpg,63460,5.21767,16.41115,50.768,72.39682,4.316092288000001e-05,9.843350985571742e-05
1003,213_0.jpg,3141,2.30198,16.35315,2.5128,21.16793,2.1362820480000003e-06,8.5037611528486e-05
1004,213_1.jpg,50642,5.05294,16.15933,40.5136,61.72587,3.4443042176e-05,9.65570150963962e-05
1005,213_2.jpg,8122,2.8008,14.83649,6.4976,24.13489,5.523999616e-06,8.045244748294353e-05
1006,213_3.jpg,841,1.78163,12.99244,0.6728,15.44687,5.719876480000001e-07,6.755424366891383e-05
1007,213_4.jpg,62085,5.7118,38.18507,49.668,93.56487,4.222574688e-05,0.0001987466146826744
1008,213_5.jpg,89072,7.24916,17.86332,71.2576,96.37009,6.058036121600001e-05,0.00011412673103250562
1009,213_6.jpg,93448,13.05621,35.64434,74.7584,123.45895,6.355660134400001e-05,0.00022038625279888508
1010,213_7.jpg,83037,9.63237,19.30186,66.4296,95.36383,5.647578873600001e-05,0.00013134290715306995
1011,213_8.jpg,64692,6.55986,16.36636,51.7536,74.67982,4.3998840576e-05,0.00010427802419178187
1012,214_0.jpg,2764,2.26099,14.42282,2.2112,18.89501,1.8798737920000002e-06,7.615721646100282e-05
1013,214_1.jpg,55625,5.45178,28.09095,44.5,78.04273,3.783212e-05,0.00015210328132659196
1014,214_2.jpg,101687,15.54098,33.60404,81.3496,130.49462,6.9160175936e-05,0.00022238849903754887
1015,214_3.jpg,716,1.80142,12.13853,0.5728,14.51275,4.869716480000001e-07,6.379667274951934e-05
1016,214_4.jpg,50146,5.64973,17.70124,40.1168,63.46777,3.4105698688000007e-05,0.00010619144915267824
1017,214_5.jpg,99488,8.0077,18.43522,79.5904,106.03332,6.7664574464e-05,0.00012012006537541746
1018,214_6.jpg,104102,14.26624,29.74884,83.2816,127.29668,7.080268505600001e-05,0.00019927913119792938
1019,214_7.jpg,73932,7.16549,19.63391,59.1456,85.945,5.0283223296e-05,0.0001217259512245655
1020,214_8.jpg,83274,6.20001,27.00479,66.6192,99.824,5.6636979072000005e-05,0.00015058098716177044
1021,215_0.jpg,61314,5.63992,17.4921,49.0512,72.18321,4.170136819200001e-05,0.00010520509706512092
1022,215_1.jpg,18070,3.14344,13.66876,14.456,31.2682,1.2289912960000002e-05,7.673559103570878e-05
1023,215_2.jpg,21964,7.60483,25.05228,17.5712,50.22831,1.4938331392000001e-05,0.0001481137665055692
1024,215_3.jpg,36187,5.05611,47.41695,28.9496,81.42266,2.4611791936e-05,0.00023738066311143337
1025,215_4.jpg,130962,9.70038,28.84263,104.7696,143.31261,8.907092313600001e-05,0.00017462856462225316
1026,215_5.jpg,1437,1.89215,26.05476,1.1496,29.09651,9.77343936e-07,0.00012689523967057464
1027,215_6.jpg,71981,6.57861,20.87353,57.5848,85.03694,4.8956293568000005e-05,0.00012466640918180346
1028,215_7.jpg,84876,11.65685,16.47453,67.9008,96.03218,5.7726544128000005e-05,0.0001277262415770441
